Session ID,Title,Abstract,Start Time,End Time,Venue,Room,Speakers,Level,Content Type,Track,Industries,Special Event Type,Hash Tag,URL,Disclaimer
1723,Stop Your Calcs From Bugging Out!,"If you&rsquo;re becoming well acquainted with the red &ldquo;X&rdquo; in the calculation editor, don&rsquo;t bug out! This class will give you a rundown of many common bugs and errors that Tableau users run into when trying to create calculations and how to exterminate them. When to aggregate and when not to, complex logical statements, and calculation best practices are just a few of the things we&rsquo;ll cover, setting you up to write iron-clad calculations for your analyses.
This session will cover:

Calculation best practices
Aggregate vs. non-aggregate calcs
Tableau&rsquo;s IF&hellip; THEN logic
Dealing with null values",10/20/2015 11:15,10/20/2015 13:45,Conference Center Level 3,CC 320,"Jacob Goffin, Matt Miller",Intermediate,Hands-On Training,Analytics,,,#BuggingOut,http://tc15.tableau.com/schedule/tuesday/#session-1723,Current as of: 09/10/2015 - 06:46 Subject to change.
1729,Tableau for the First Time,"&ldquo;And you may ask yourself, &lsquo;Well, how did I get here?&rsquo;&rdquo;
Maybe you just started at your company and you got a conference pass along with your keycard. Maybe you&rsquo;re fresh out of college with your English degree and now have to dissect social media data. Maybe you&rsquo;re a potential Tableau customer who just wants to know what all the fuss is about. The bottom line is that you don&rsquo;t know your drags from your drops, and you want a good place to get started. Welcome my friends, to ""Tableau for the First Time."" We guarantee this: after this session you will know 100% more about Tableau than you currently do.
What you will learn how to:

Connect to some data
Answer statistics-driven questions you didn&rsquo;t even know you knew how to ask
Build some maps
Apply a *gasp* table calculation or two!
Wrap it up all into a dashboard you can take with you",10/20/2015 11:15,10/20/2015 13:45,Conference Center Level 3,CC 301-302,"Michael Carpenter, Tim Lens",Beginner,Hands-On Training,Analytics,,,#FirstTime,http://tc15.tableau.com/schedule/tuesday/#session-1729,Current as of: 09/10/2015 - 06:46 Subject to change.
963,On Cloud 9: Low Overhead Self-Service BI with Tableau Online,"Tableau online is a&nbsp;deployment strategy to consider when you are ready to share your visualizations and grow your organization&rsquo;s commitment to business intelligence. In this session, you'll&nbsp;learn how Tableau Online can provide your company with easy, reliable, and secure access to data and reports, and to hear about all of the new capabilities that have been released since last year's conference.",10/20/2015 11:15,10/20/2015 12:15,Grand Garden Annex,GGX 4,"Ashley Jaschke, Ryan Janoff",Advanced,Breakout Sessions,IT,,,#Cloud9Tableau,http://tc15.tableau.com/schedule/tuesday/#session-963,Current as of: 09/10/2015 - 06:46 Subject to change.
1732,Tableau Jedi Calcs: Welcome to the Dark Side,"If you struggle with advanced calculations, these are not the calculations you are looking for. If you think this is for you, do or do not, there is no try. A long time ago, in a galaxy far, far away...
It is a period of advanced calculations. Rebel conference attendees, striking from the calculations II class, have won their first victory against the level of detail calculations. During the battle, rebel Tableau employees managed to steal secret plans to the Empire's ultimate calculations, the Jedi calcs, an armored TC class with multi-level table calculations, complex LOD calculations, and tricky data manipulation. Pursued by the Empire's evil error messages, Tableau trainers race to TC aboard their starships, custodians of the stolen Jedi&nbsp;calcs that can master any challenge and restore freedom to visualize data...",10/20/2015 11:15,10/20/2015 13:45,Conference Center Level 3,CC 319,"Lauren Bearden, Keshia Rose",Jedi,Hands-On Training,Analytics,,,#TableauJediCalcs,http://tc15.tableau.com/schedule/tuesday/#session-1732,Current as of: 09/10/2015 - 06:46 Subject to change.
2502,Get On My Level: Introduction to Level of Detail Expressions,"What is a level of detail expression? What determines the level of detail on a view? What becomes possible with the power to explicitly determine the level of detail for individual calculations? This hands-on session explores these questions with an overview of the brand new level of detail expressions in Tableau. This class is for a moderately experienced Tableau user who is comfortable with writing calculated fields and wants to take their calculations to the next &ldquo;level.""
What you will learn:

The three types of level of detail expressions
How to write level of detail expressions
Applications and real-world use cases",10/20/2015 11:15,10/20/2015 13:45,Conference Center Level 3,CC 314 & 315,"Eden Heller, Tristan Mikoleit",Advanced,Hands-On Training,Analytics,,,#IntroToLOD,http://tc15.tableau.com/schedule/tuesday/#session-2502,Current as of: 09/10/2015 - 06:46 Subject to change.
1737,Tableau Server: Come with Me if You Want to Admin,"Imagine you are appointed Tableau server administrator, tasked with setting up a new installation of Tableau server for your company. You need to understand how to configure Tableau server and set up your users and existing Tableau content. To do so, you will need to know how the web interface functions and what the best practices are for assigning permissions for your users and their content. By the end of this training, you will have experience with such a scenario and your Tableau server will be primed for success!
What you will do:

An overview on configuring your Tableau server
An overview on the Tableau server dashboard/worksheet user interface
A detailed ramp on basic administration tasks
How to create sites, projects, workbooks, users, groups, and permissions",10/20/2015 11:15,10/20/2015 13:45,Conference Center Level 1,CC 109-110,"Steven Markham, Linus Willson",Beginner,Hands-On Training,IT,,,#WantToAdmin,http://tc15.tableau.com/schedule/tuesday/#session-1737,Current as of: 09/10/2015 - 06:46 Subject to change.
2762,Getting Started with Practical Dashboarding,"New to Tableau or intimidated by making dashboards? To create a great dashboard you have to be able to iterate, try things, and experiment. Come to this session and learn the tools you can use to build killer dashboards without driving yourself crazy in the process. We'll go over layout containers, filters, basic actions, and more. You'll walk away ready to focus on iterating and ideas, rather than using software.",10/20/2015 11:15,10/20/2015 12:15,Conference Center Level 3,CC 311,Stephanie Dietzel,Beginner,Breakout Sessions,Data Storytelling,,,#PracticalDashboards,http://tc15.tableau.com/schedule/tuesday/#session-2762,Current as of: 09/10/2015 - 06:46 Subject to change.
2507,Mapping in Middle Earth,"This hands-on class explores all things mapping in Tableau. If your business has geographic data this class is for you. This session will cover basic functionality of mapping in Tableau for those newer to Tableau. We will also do a deep dive into using latitude and longitude data imported into Tableau to make your maps shine. We will introduce the polygon and paths marks card as well as explore ways to make your map from worst to first.
What we will cover:

An overview of out of the box mapping capabilities in Tableau desktop
Create polygons, and paths as well as plot points with non-generated latitude and longitude
Implementing custom background maps and images
Tips, tricks, and resources to take your mapping skills to the next level",10/20/2015 11:15,10/20/2015 13:45,Conference Center Level 1,CC 114,"Max DeLawyer, Amy Mietkiewicz",Advanced,Hands-On Training,Data Storytelling,,,#HandsOnMapping,http://tc15.tableau.com/schedule/tuesday/#session-2507,Current as of: 09/10/2015 - 06:46 Subject to change.
1228,Making Data Visualization Actionable at Macy's,"Tableau has given Macy's analysts rich new ways to access and understand the data produced by this rapidly growing retail giant. Recently, a new challenge was presented to the company: How can we leverage data visualizations to create tools that change the way we do business? The Data Visualization team at Macy&rsquo;s has deployed a number of strategies to create dashboards that drive actionable insights and decision making. In this presentation, we will discuss&nbsp;how we gained an understanding of business needs in order to design and foster adoption of analytical dashboards that put new capabilities at people's fingertips.",10/20/2015 11:15,10/20/2015 12:15,Conference Center Level 3,CC 313 & 316,Nihar Bhatt,Intermediate,Breakout Sessions,Customer Session,"Retail, Distribution, & CPG",,#MacysData,http://tc15.tableau.com/schedule/tuesday/#session-1228,Current as of: 09/10/2015 - 06:46 Subject to change.
978,Inside the New Highly Available Tableau Server,"Focusing on&nbsp;Tableau Server's updated high availability (HA) feature, in this session you will learn how to keep your Tableau Server running in the event of a component failure, and about the new server processes that enable you to correctly configure your multi-node server for high availability.
We will explain the changes, and how they affect those who want HA, including&nbsp;coordination service, cluster controller, and the file store. Additionally, we will answer questions such as:

What is file store node decommissioning, and why is it needed?
What can&mdash;and can't&mdash;high availability protect you from?
What should you consider when configuring for high availability?
How do you recover from failure when everything goes wrong?",10/20/2015 11:15,10/20/2015 12:15,Conference Center Annex,CCX 10,"Blake Pusztai, Dan Scott, Sara Rantschler",Intermediate,Breakout Sessions,IT,,,#HighAvailability,http://tc15.tableau.com/schedule/tuesday/#session-978,Current as of: 09/10/2015 - 06:46 Subject to change.
